id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount,log_no_of_offices,log_no_of_accounts,log_deposit_amount
7795,2020,Gujarat,24,Mahesana,451,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7796,2020,Gujarat,24,Mahesana,451,Western Region,Urban,0,0,0,0.0,0.0,0.0
7797,2020,Gujarat,24,Mahisagar,669,Western Region,Rural,0,0,0,0.0,0.0,0.0
7798,2020,Gujarat,24,Mahisagar,669,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7799,2020,Gujarat,24,Morbi,673,Western Region,Rural,0,0,0,0.0,0.0,0.0
7800,2020,Gujarat,24,Morbi,673,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7801,2020,Gujarat,24,Morbi,673,Western Region,Urban,0,0,0,0.0,0.0,0.0
7802,2020,Gujarat,24,Narmada,452,Western Region,Rural,0,0,0,0.0,0.0,0.0
7803,2020,Gujarat,24,Narmada,452,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7804,2020,Gujarat,24,Navsari,453,Western Region,Rural,0,0,0,0.0,0.0,0.0
7805,2020,Gujarat,24,Navsari,453,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7806,2020,Gujarat,24,Navsari,453,Western Region,Urban,0,0,0,0.0,0.0,0.0
7807,2020,Gujarat,24,Panch Mahals,454,Western Region,Rural,0,0,0,0.0,0.0,0.0
7808,2020,Gujarat,24,Panch Mahals,454,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7809,2020,Gujarat,24,Panch Mahals,454,Western Region,Urban,0,0,0,0.0,0.0,0.0
7810,2020,Gujarat,24,Patan,455,Western Region,Rural,0,0,0,0.0,0.0,0.0
7811,2020,Gujarat,24,Patan,455,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7812,2020,Gujarat,24,Patan,455,Western Region,Urban,0,0,0,0.0,0.0,0.0
7813,2020,Gujarat,24,Porbandar,456,Western Region,Rural,0,0,0,0.0,0.0,0.0
7814,2020,Gujarat,24,Porbandar,456,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7815,2020,Gujarat,24,Porbandar,456,Western Region,Urban,0,0,0,0.0,0.0,0.0
7816,2020,Gujarat,24,Rajkot,457,Western Region,Rural,0,0,0,0.0,0.0,0.0
7817,2020,Gujarat,24,Rajkot,457,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7818,2020,Gujarat,24,Rajkot,457,Western Region,Urban,0,0,0,0.0,0.0,0.0
7819,2020,Gujarat,24,Rajkot,457,Western Region,Metropolitan,0,0,0,0.0,0.0,0.0
7820,2020,Gujarat,24,Sabar Kantha,458,Western Region,Rural,0,0,0,0.0,0.0,0.0
7821,2020,Gujarat,24,Sabar Kantha,458,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7822,2020,Gujarat,24,Surat,459,Western Region,Rural,0,0,0,0.0,0.0,0.0
7823,2020,Gujarat,24,Surat,459,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7824,2020,Gujarat,24,Surat,459,Western Region,Metropolitan,0,0,0,0.0,0.0,0.0
7825,2020,Gujarat,24,Surendranagar,460,Western Region,Rural,0,0,0,0.0,0.0,0.0
7826,2020,Gujarat,24,Surendranagar,460,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7827,2020,Gujarat,24,Surendranagar,460,Western Region,Urban,0,0,0,0.0,0.0,0.0
7828,2020,Gujarat,24,Tapi,641,Western Region,Rural,0,0,0,0.0,0.0,0.0
7829,2020,Gujarat,24,Tapi,641,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7830,2020,Gujarat,24,Vadodara,461,Western Region,Rural,0,0,0,0.0,0.0,0.0
7831,2020,Gujarat,24,Vadodara,461,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7832,2020,Gujarat,24,Vadodara,461,Western Region,Metropolitan,0,0,0,0.0,0.0,0.0
7833,2020,Gujarat,24,Valsad,462,Western Region,Rural,0,0,0,0.0,0.0,0.0
7834,2020,Gujarat,24,Valsad,462,Western Region,Semi-urban,0,0,0,0.0,0.0,0.0
7835,2020,Gujarat,24,Valsad,462,Western Region,Urban,0,0,0,0.0,0.0,0.0
7836,2020,Gujarat,24,Ahmadabad,438,Western Region,Rural,90,687,2187,4.51085950651685,6.5337888379333435,7.690743163541872
7837,2020,Gujarat,24,Ahmadabad,438,Western Region,Semi-urban,137,1375,7564,4.927253685157205,7.226936018493289,8.931287626222456
7838,2020,Gujarat,24,Ahmadabad,438,Western Region,Metropolitan,1193,13985,196020,7.085064293952548,9.545812108263812,12.185977075330412
7839,2020,Gujarat,24,Amreli,439,Western Region,Rural,70,615,1528,4.2626798770413155,6.423246963533519,7.332369205929062
7840,2020,Gujarat,24,Amreli,439,Western Region,Semi-urban,59,868,3199,4.0943445622221,6.767343125265392,8.070906088787819
7841,2020,Gujarat,24,Amreli,439,Western Region,Urban,36,339,2136,3.6109179126442243,5.8289456176102075,7.667158255319148
7842,2020,Gujarat,24,Anand,440,Western Region,Rural,125,1237,5128,4.836281906951478,7.121252453244542,8.542665987389269
7843,2020,Gujarat,24,Anand,440,Western Region,Semi-urban,169,2165,13293,5.135798437050262,7.680637427560936,9.495068084601527
7844,2020,Gujarat,24,Anand,440,Western Region,Urban,74,817,12484,4.31748811353631,6.706862336602747,9.432283202713874
7845,2020,Gujarat,24,Arvalli,672,Western Region,Rural,51,707,1024,3.9512437185814275,6.56244409369372,6.932447891572509
7846,2020,Gujarat,24,Arvalli,672,Western Region,Semi-urban,54,796,2386,4.007333185232471,6.680854678790215,7.77779262633883
7847,2020,Gujarat,24,Banas Kantha,441,Western Region,Rural,89,1266,2025,4.499809670330265,7.144407180321139,7.613818684808629
7848,2020,Gujarat,24,Banas Kantha,441,Western Region,Semi-urban,53,1350,2103,3.9889840465642745,7.208600337960199,7.651595573857601
7849,2020,Gujarat,24,Banas Kantha,441,Western Region,Urban,72,922,4391,4.290459441148391,6.827629234502852,8.387539983189367
7850,2020,Gujarat,24,Bharuch,442,Western Region,Rural,101,961,3232,4.624972813284271,6.8690144506657065,8.081165777725433
7851,2020,Gujarat,24,Bharuch,442,Western Region,Semi-urban,108,1287,8056,4.6913478822291435,7.160845906664299,8.994296557777195
7852,2020,Gujarat,24,Bharuch,442,Western Region,Urban,68,839,8072,4.23410650459726,6.733401891837359,8.996280439395015
7853,2020,Gujarat,24,Bhavnagar,443,Western Region,Rural,77,893,1846,4.356708826689592,6.795705775173514,7.52131798019924
7854,2020,Gujarat,24,Bhavnagar,443,Western Region,Semi-urban,63,1043,3280,4.1588830833596715,6.950814768442584,8.0959035329611
7855,2020,Gujarat,24,Bhavnagar,443,Western Region,Urban,107,1457,11721,4.68213122712422,7.284820912568604,9.369222697036374
7856,2020,Gujarat,24,Botad,676,Western Region,Rural,20,165,288,3.044522437723423,5.111987788356544,5.666426688112432
7857,2020,Gujarat,24,Botad,676,Western Region,Semi-urban,18,352,715,2.9444389791664403,5.8664680569332965,6.573680166960646
7858,2020,Gujarat,24,Botad,676,Western Region,Urban,18,277,1021,2.9444389791664403,5.627621113690637,6.92951677076365
7859,2020,Gujarat,24,Chhotaudepur,668,Western Region,Rural,56,828,1430,4.04305126783455,6.720220155135295,7.266128779556451
7860,2020,Gujarat,24,Chhotaudepur,668,Western Region,Semi-urban,33,303,1039,3.5263605246161616,5.717027701406222,6.946975992135418
7861,2020,Gujarat,24,Dang,444,Western Region,Rural,7,137,224,2.0794415416798357,4.927253685157205,5.41610040220442
7862,2020,Gujarat,24,Dang,444,Western Region,Semi-urban,7,184,477,2.0794415416798357,5.220355825078324,6.169610732491456
7863,2020,Gujarat,24,Devbhumi Dwarka,674,Western Region,Rural,29,274,1035,3.4011973816621555,5.616771097666572,6.943122422819428
7864,2020,Gujarat,24,Devbhumi Dwarka,674,Western Region,Semi-urban,56,763,3703,4.04305126783455,6.638567789166521,8.21716859576607
7865,2020,Gujarat,24,Dohad,445,Western Region,Rural,53,1157,939,3.9889840465642745,7.05444965813294,6.84587987526405
7866,2020,Gujarat,24,Dohad,445,Western Region,Semi-urban,31,774,1301,3.4657359027997265,6.652863029353347,7.171656822768514
7867,2020,Gujarat,24,Dohad,445,Western Region,Urban,32,538,2669,3.4965075614664802,6.289715570908998,7.8898337513942955
7868,2020,Gujarat,24,Gandhinagar,446,Western Region,Rural,102,781,2806,4.634728988229636,6.661854740545311,7.939871576361883
7869,2020,Gujarat,24,Gandhinagar,446,Western Region,Semi-urban,59,592,4304,4.0943445622221,6.385194398997726,8.367532416861831
7870,2020,Gujarat,24,Gandhinagar,446,Western Region,Urban,144,1457,24804,4.976733742420574,7.284820912568604,10.11880052473515
7871,2020,Gujarat,24,Gir Somnath,675,Western Region,Rural,39,487,1082,3.6888794541139363,6.1903154058531475,6.9874902470009905
7872,2020,Gujarat,24,Gir Somnath,675,Western Region,Semi-urban,35,629,2167,3.58351893845611,6.4457198193855785,7.681560362559537
7873,2020,Gujarat,24,Gir Somnath,675,Western Region,Urban,32,392,2342,3.4965075614664802,5.973809611869261,7.759187438507795
7874,2020,Gujarat,24,Jamnagar,447,Western Region,Rural,81,678,2610,4.406719247264253,6.520621127558696,7.8674885686991285
7875,2020,Gujarat,24,Jamnagar,447,Western Region,Semi-urban,37,441,2050,3.6375861597263857,6.091309882077698,7.62608275807238
7876,2020,Gujarat,24,Jamnagar,447,Western Region,Urban,99,1418,12402,4.605170185988092,7.257707677160043,9.42569365781533
7877,2020,Gujarat,24,Junagadh,448,Western Region,Rural,75,623,2415,4.330733340286331,6.436150368369428,7.789868559054706
7878,2020,Gujarat,24,Junagadh,448,Western Region,Semi-urban,63,937,4250,4.1588830833596715,6.843749949006225,8.35490952835879
7879,2020,Gujarat,24,Junagadh,448,Western Region,Urban,60,717,6288,4.110873864173311,6.576469569048224,8.746557354543503
7880,2020,Gujarat,24,Kachchh,449,Western Region,Rural,143,1215,9812,4.969813299576001,7.103322062526113,9.191463316206494
7881,2020,Gujarat,24,Kachchh,449,Western Region,Semi-urban,118,1377,9659,4.77912349311153,7.228388451573604,9.175748927206564
7882,2020,Gujarat,24,Kachchh,449,Western Region,Urban,127,1392,19204,4.852030263919617,7.239214973779806,9.862925940780006
7883,2020,Gujarat,24,Kheda,450,Western Region,Rural,112,1195,3295,4.727387818712341,7.086737934510577,8.100464891029363
7884,2020,Gujarat,24,Kheda,450,Western Region,Semi-urban,82,1214,4078,4.418840607796598,7.102499355774649,8.313607139317558
7885,2020,Gujarat,24,Kheda,450,Western Region,Urban,56,791,7516,4.04305126783455,6.674561391814426,8.924922401177469
7886,2020,Gujarat,24,Mahesana,451,Western Region,Rural,138,1159,2738,4.9344739331306915,7.05617528410041,7.915348169263078
7887,2020,Gujarat,24,Mahesana,451,Western Region,Semi-urban,129,1681,7227,4.867534450455582,7.427738840532894,8.885717651712119
7888,2020,Gujarat,24,Mahesana,451,Western Region,Urban,64,731,5317,4.174387269895637,6.595780513961311,8.578852571802965
7889,2020,Gujarat,24,Mahisagar,669,Western Region,Rural,48,773,1443,3.8918202981106265,6.651571873589727,7.275172319452771
7890,2020,Gujarat,24,Mahisagar,669,Western Region,Semi-urban,34,489,2171,3.5553480614894135,6.194405391104672,7.683403681053826
7891,2020,Gujarat,24,Morbi,673,Western Region,Rural,56,373,982,4.04305126783455,5.924255797414532,6.890609120147166
7892,2020,Gujarat,24,Morbi,673,Western Region,Semi-urban,33,370,1267,3.5263605246161616,5.916202062607435,7.145196134997171
7893,2020,Gujarat,24,Morbi,673,Western Region,Urban,52,534,5500,3.970291913552122,6.282266746896006,8.612685172875459
7894,2020,Gujarat,24,Narmada,452,Western Region,Rural,30,606,863,3.4339872044851463,6.408528791059498,6.761572768804055
7895,2020,Gujarat,24,Narmada,452,Western Region,Semi-urban,27,278,1194,3.332204510175204,5.631211781821365,7.085901464365611
7896,2020,Gujarat,24,Navsari,453,Western Region,Rural,136,1293,7488,4.919980925828125,7.165493475060845,8.921190556249368
7897,2020,Gujarat,24,Navsari,453,Western Region,Semi-urban,54,760,4322,4.007333185232471,6.634633357861686,8.371704884667631
7898,2020,Gujarat,24,Navsari,453,Western Region,Urban,69,851,9326,4.248495242049359,6.747586526829315,9.140668698726863
7899,2020,Gujarat,24,Panch Mahals,454,Western Region,Rural,71,1119,1659,4.276666119016055,7.02108396428914,7.414572881350589
7900,2020,Gujarat,24,Panch Mahals,454,Western Region,Semi-urban,42,632,2080,3.7612001156935624,6.450470422144176,7.640603826393634
7901,2020,Gujarat,24,Panch Mahals,454,Western Region,Urban,37,494,2765,3.6375861597263857,6.20455776256869,7.925157512224703
7902,2020,Gujarat,24,Patan,455,Western Region,Rural,55,613,911,4.02535169073515,6.419994928147142,6.815639990074331
7903,2020,Gujarat,24,Patan,455,Western Region,Semi-urban,47,795,2208,3.871201010907891,6.679599185844383,7.700295203420117
7904,2020,Gujarat,24,Patan,455,Western Region,Urban,34,494,2399,3.5553480614894135,6.20455776256869,7.783224016336037
7905,2020,Gujarat,24,Porbandar,456,Western Region,Rural,25,210,962,3.258096538021482,5.351858133476067,6.870053411798126
7906,2020,Gujarat,24,Porbandar,456,Western Region,Semi-urban,14,260,1152,2.70805020110221,5.564520407322694,7.050122520269059
7907,2020,Gujarat,24,Porbandar,456,Western Region,Urban,45,584,6582,3.828641396489095,6.371611847231857,8.792245847467877
7908,2020,Gujarat,24,Rajkot,457,Western Region,Rural,124,894,3040,4.8283137373023015,6.796823718274855,8.019941687677365
7909,2020,Gujarat,24,Rajkot,457,Western Region,Semi-urban,72,763,3502,4.290459441148391,6.638567789166521,8.161375023197486
7910,2020,Gujarat,24,Rajkot,457,Western Region,Urban,45,512,3494,3.828641396489095,6.240275845170769,8.15908865466791
7911,2020,Gujarat,24,Rajkot,457,Western Region,Metropolitan,257,2956,35404,5.552959584921617,7.9919305198524775,10.474608332085875
7912,2020,Gujarat,24,Sabar Kantha,458,Western Region,Rural,84,972,1639,4.442651256490317,6.880384082186005,7.402451520818244
7913,2020,Gujarat,24,Sabar Kantha,458,Western Region,Semi-urban,103,1200,5029,4.6443908991413725,7.0909098220799835,8.523175263093785
7914,2020,Gujarat,24,Surat,459,Western Region,Rural,154,1227,5581,5.043425116919247,7.113142108707088,8.627302414096267
7915,2020,Gujarat,24,Surat,459,Western Region,Semi-urban,145,1675,9527,4.983606621708336,7.424165281042028,9.161990111035136
7916,2020,Gujarat,24,Surat,459,Western Region,Metropolitan,557,7277,53696,6.324358962381311,8.892611378172106,10.891112413014609
7917,2020,Gujarat,24,Surendranagar,460,Western Region,Rural,75,746,1212,4.330733340286331,6.616065185132817,7.10085190894405
7918,2020,Gujarat,24,Surendranagar,460,Western Region,Semi-urban,67,951,3499,4.219507705176107,6.858565034791365,8.160518247477505
7919,2020,Gujarat,24,Surendranagar,460,Western Region,Urban,40,521,3540,3.713572066704308,6.257667587882639,8.172164452111904
7920,2020,Gujarat,24,Tapi,641,Western Region,Rural,25,483,869,3.258096538021482,6.182084906716632,6.76849321164863
7921,2020,Gujarat,24,Tapi,641,Western Region,Semi-urban,34,538,2173,3.5553480614894135,6.289715570908998,7.684324067681155
7922,2020,Gujarat,24,Vadodara,461,Western Region,Rural,162,1377,6482,5.093750200806762,7.228388451573604,8.776938645174996
7923,2020,Gujarat,24,Vadodara,461,Western Region,Semi-urban,60,726,3044,4.110873864173311,6.588926477533519,8.021256180143997
7924,2020,Gujarat,24,Vadodara,461,Western Region,Metropolitan,513,6092,81596,6.2422232654551655,8.714895850248494,11.309547775570477
7925,2020,Gujarat,24,Valsad,462,Western Region,Rural,74,1055,3396,4.31748811353631,6.962243464266207,8.130647968160584
7926,2020,Gujarat,24,Valsad,462,Western Region,Semi-urban,64,1061,4959,4.174387269895637,6.967909201801884,8.509161019718974
7927,2020,Gujarat,24,Valsad,462,Western Region,Urban,111,1332,9074,4.718498871295094,7.195187320178709,9.113278659133051
7928,2020,Haryana,6,Ambala,58,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7929,2020,Haryana,6,Ambala,58,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7930,2020,Haryana,6,Ambala,58,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7931,2020,Haryana,6,Bhiwani,59,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7932,2020,Haryana,6,Bhiwani,59,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7933,2020,Haryana,6,Bhiwani,59,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7934,2020,Haryana,6,Charki Dadri,701,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7935,2020,Haryana,6,Charki Dadri,701,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7936,2020,Haryana,6,Faridabad,60,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7937,2020,Haryana,6,Faridabad,60,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7938,2020,Haryana,6,Faridabad,60,Northern Region,Metropolitan,0,0,0,0.0,0.0,0.0
7939,2020,Haryana,6,Fatehabad,61,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7940,2020,Haryana,6,Fatehabad,61,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7941,2020,Haryana,6,Gurugram,62,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7942,2020,Haryana,6,Gurugram,62,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7943,2020,Haryana,6,Gurugram,62,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7944,2020,Haryana,6,Hisar,63,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7945,2020,Haryana,6,Hisar,63,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7946,2020,Haryana,6,Hisar,63,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7947,2020,Haryana,6,Jhajjar,64,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7948,2020,Haryana,6,Jhajjar,64,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7949,2020,Haryana,6,Jhajjar,64,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7950,2020,Haryana,6,Jind,65,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7951,2020,Haryana,6,Jind,65,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7952,2020,Haryana,6,Jind,65,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7953,2020,Haryana,6,Kaithal,66,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7954,2020,Haryana,6,Kaithal,66,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7955,2020,Haryana,6,Kaithal,66,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7956,2020,Haryana,6,Karnal,67,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7957,2020,Haryana,6,Karnal,67,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7958,2020,Haryana,6,Karnal,67,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7959,2020,Haryana,6,Kurukshetra,68,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7960,2020,Haryana,6,Kurukshetra,68,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7961,2020,Haryana,6,Kurukshetra,68,Northern Region,Urban,0,0,0,0.0,0.0,0.0
7962,2020,Haryana,6,Mahendragarh,69,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7963,2020,Haryana,6,Mahendragarh,69,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7964,2020,Haryana,6,Nuh,604,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7965,2020,Haryana,6,Nuh,604,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
7966,2020,Haryana,6,Palwal,619,Northern Region,Rural,0,0,0,0.0,0.0,0.0
7967,2020,Haryana,6,Palwal,619,Northern Region,Semi-urban,0,0,0,0.0,0.0,0.0
